Arbitrary start time (ms),S13 dx/dt (mm/s),S14 dx/dt (mm/s),S15 dx/dt (mm/s),S16 dx/dt (mm/s),S17 dx/dt (mm/s),S18 dx/dt (mm/s),S19 dx/dt (mm/s),S20 dx/dt (mm/s),S21 dx/dt (mm/s),S22 dx/dt (mm/s),S23 dx/dt (mm/s)
21.8,3552.455959557972,3614.460443966901,5790.419725698895,3614.307409526883,3632.5167754244017,3662.3100914868105,3650.459605992646,3609.8119866640554,3627.2066870462268,3666.168503291209,3641.463684377764
21.900000000000002,3565.3016984234796,3626.3974406755424,5786.863758429893,3630.6533405796795,3651.0701924986597,3662.0694113911527,3652.650078807833,3618.383244308812,3644.5587223009943,3667.6814743411883,3654.5649445654976
22.0,3578.8827204924132,3637.3631950731447,5782.218174493726,3644.086294507256,3666.4848143265176,3660.5907972965583,3654.2441643768007,3627.7508143705386,3658.6698346848243,3668.08429866513,3666.7924827633074
22.1,3593.0235898392875,3647.150907732854,5776.976869103526,3654.1934315577623,3678.2135892154965,3657.9184582773314,3654.9047100469443,3637.5159448822483,3669.085132855125,3667.4933800161484,3677.87916781925
22.200000000000003,3607.4161259834336,3655.5828038477875,5771.677905077132,3660.7541387438773,3686.0150569252223,3654.1950612813184,3654.344518271107,3647.117980200287,3675.612411823189,3666.1059865405236,3687.5585278248845
22.3,3621.6531940401737,3662.512670095916,5766.789973491266,3663.7531509670766,3690.000991216956,3649.6710276286512,3652.3849671549533,3655.9160522646766,3678.343279481574,3664.203465058739,3695.5851449384986
22.400000000000002,3635.219269190666,3667.7687754688664,5762.701042867042,3663.3959855793223,3690.585701641461,3644.69728418886,3649.023628269001,3663.2902074915223,3677.651089641253,3662.126792120725,3701.8203926713327
22.5,3647.470721513637,3671.1879197126877,5759.703957503012,3660.086656166081,3688.444414773252,3639.6818945273803,3644.445548519466,3668.766519393111,3674.12905882521,3660.239956704922,3706.240250625577
22.6,3657.7016994271025,3672.627005301883,5757.958893918107,3654.4180624188743,3684.4390664946413,3635.026135439612,3638.972279360824,3672.1202003864796,3668.524465407367,3658.8687859289257,3708.9180426589865
22.700000000000003,3665.2479440253446,3671.966035525324,5757.516308334067,3647.127276550359,3679.4816039779976,3631.050875934365,3633.005064637987,3673.3809871525496,3661.662833782097,3658.257464040171,3710.0268339206723
22.8,3669.5345327210675,3669.1719359389567,5758.322010523566,3639.0503976615587,3674.416166958176,3627.9692396827936,3626.9465721641254,3672.8059861933475,3654.38020906294,3658.5002139069666,3709.7948381317638
22.900000000000002,3670.1682049288224,3664.343177435802,5760.278400495457,3631.0332678566606,3669.9345779890195,3625.857570488516,3621.132729100974,3670.8315359202375,3647.433798483812,3659.521302440007,3708.439624240167
23.0,3667.019415137142,3657.701087627638,5763.229838963587,3623.8686183269338,3666.5024904634806,3624.638163945984,3615.776526352657,3667.9459985628087,3641.4333413403124,3661.067091299978,3706.1621392256334
23.1,3660.234966135826,3649.5688425673143,5766.940803686514,3618.1997220772364,3664.327237345796,3624.1395783303105,3610.97723800459,3664.5994602831197,3636.8120551638963,3662.752923134926,3703.1344416265106
23.200000000000003,3650.2447396564476,3640.387488030579,5771.155801541402,3614.4436111031937,3663.376806110085,3624.1256434520337,3606.7675111767694,3661.1384596846024,3633.8078267452925,3664.128599293585,3699.5015790215652
23.3,3637.750028382707,3630.607972793778,5775.611155643286,3612.7706218632156,3663.426669048599,3624.345794216775,3603.125850126968,3657.75394000867,3632.455786550795,3664.7489986129985,3695.402350236244
23.400000000000002,3623.6551060970996,3620.6141623493418,5780.027276104652,3613.075299513649,3664.1253717106197,3624.577021289393,3600.038822556154,3654.498155321344,3632.5907039388408,3664.2585276722543,3691.0082415566394
23.5,3608.956950553658,3610.723795421119,5784.122149284035,3615.0188547712887,3665.0694180621117,3624.6253871808094,3597.540120047039,3651.3315911712516,3633.8949967056446,3662.4511786310536,3686.5110725198147
23.6,3594.686241908573,3601.1565508021126,5787.6759831434065,3618.086951123417,3665.881326806934,3624.340933055133,3595.673239274117,3648.1705938949217,3635.909473696766,3659.325197883627,3682.1172222510168
23.700000000000003,3581.7670004153647,3592.0051482405706,5790.57811463071,3621.6694120536304,3666.244996689278,3623.6184288985114,3594.477863992834,3644.9525543877235,3638.091957088714,3655.071147157296,3678.0015038663205
23.8,3570.9221353083763,3583.319300196774,5792.77092118623,3625.155960862581,3665.959535795659,3622.4023855043115,3593.9707111088064,3641.667792029362,3639.8803059959764,3650.0357882515045,3674.259964094412
23.900000000000002,3562.6713638980737,3575.1655760610065,5794.288789180773,3628.039309135043,3664.9585770259223,3620.6781113832094,3594.0955726049533,3638.4024234165604,3640.7576933924115,3644.677176682658,3670.9210902192303
24.0,3557.287071614508,3567.6293681409675,5795.276337964712,3629.977376719931,3663.2944127136484,3618.4769316786387,3594.742362915792,3635.325847922,3640.3246088569954,3639.4716615989278,3667.9091429788373
24.1,3554.820260461509,3560.891798807018,5795.9297931391275,3630.8089621443874,3661.1135808697186,3615.883921713599,3595.7447771413736,3632.647017895297,3638.355250720802,3634.81989734215,3665.0520226236354
24.200000000000003,3555.1428841760576,3555.24633797121,5796.417609570431,3630.5655222422597,3658.6122440301715,3613.0106384090936,3596.8751351508085,3630.5616775625917,3634.830597114738,3630.9948244950288,3662.158801231962
24.3,3557.9493152021205,3551.0460064795216,5796.839406709252,3629.4277533447807,3655.991059211383,3610.0012252625324,3597.92154594221,3629.1952964159104,3629.916522184944,3628.084165095915,3659.0804606418124
24.400000000000002,3562.807524577818,3548.648231957081,5797.25327965446,3627.6613154170814,3653.411718527659,3607.033768741882,3598.7204533545414,3628.560770136924,3623.954692777612,3625.9930260120072,3655.7500001593485
24.5,3569.22585942915,3548.3353167710566,5797.642174203024,3625.566202185165,3650.9722901461237,3604.2984820095503,3599.1532424820994,3628.551413107071,3617.414322402975,3624.4921292813033,3652.2003143271695
24.6,3576.6307798040884,3550.246220526572,5797.874651177158,3623.4028304793937,3648.7171551083384,3601.9773851005643,3599.177619482713,3628.9854110468145,3610.7967478374226,3623.259578540011,3648.554883238726
24.700000000000003,3584.413330106994,3554.323139251108,5797.772784540148,3621.337531520122,3646.6071255027296,3600.214521439226,3598.810541347858,3629.6210062237246,3604.5677874402704,3621.9677739079643,3644.992559556963
24.8,3591.98550590396,3560.2813929221047,5797.168917235424,3619.447548259028,3644.5516213011706,3599.0975799460434,3598.097515234041,3630.2242587861524,3599.0918801722373,3620.3490335161073,3641.687333422861
24.900000000000002,3598.78321173586,3567.6939597230394,5795.946478246894,3617.69061886929,3642.4678800368706,3598.634657977765,3597.096244709984,3630.602799879521,3594.56121156644,3618.242192077797,3638.76538022038
25.0,3604.3164607604117,3576.036137582048,5794.049421894959,3615.927744609631,3640.2653843599733,3598.751503561072,3595.8557904841764,3630.6339787516986,3590.9769997788426,3615.6165551226522,3636.289457936537
25.1,3608.1814599781515,3584.7368858735645,5791.520676497844,3613.989433718426,3637.905864066975,3599.3207419726436,3594.4223538983915,3630.2806940106525,3588.1742754689976,3612.5566147648087,3634.2435938654585
25.200000000000003,3610.1119048985875,3593.2177646781265,5788.522088658231,3611.715901148397,3635.411249135077,3600.1798657035224,3592.840152775634,3629.5473485789767,3585.8359536540656,3609.2609824912747,3632.5324335102873
25.3,3610.0111827129344,3600.9762609898066,5785.264348686849,3608.998061304657,3632.8389481672143,3601.149887031635,3591.1714941038435,3628.465002847643,3583.5717544345553,3605.9780601258913,3631.020351024186
25.400000000000002,3607.890748909778,3607.6002506471805,5781.950104326204,3605.810189613236,3630.291753308266,3602.0929238485555,3589.4897891300952,3627.0416652495314,3580.9846921317894,3602.929057727703,3629.5435869128046
25.5,3603.879891157259,3612.744065111893,5778.692944370056,3602.2141237497285,3627.8894076780357,3602.9251714312627,3587.9008340383616,3625.252316468742,3577.7194476769523,3600.31039044021,3627.924117917483
25.6,3598.1946192918135,3616.175546212513,5775.52438401978,3598.3331134319874,3625.748633503359,3603.623919138851,3586.5572590829624,3623.046072469095,3573.544188477524,3598.2478830117193,3626.0132514222605
25.700000000000003,3591.1206533124277,3617.7296867110826,5772.381247352717,3594.314424156448,3623.9808272248993,3604.2435188953154,3585.6202353390327,3620.367550343427,3568.367047629306,3596.783603467667,3623.715230296976
25.8,3583.0242834918063,3617.3188085034653,5769.091014426589,3590.293272340443,3622.6721394495016,3604.8764745799067,3585.2442891762275,3617.213955077328,3562.2251737303773,3595.9061483923147,3620.973817813716
25.900000000000002,3574.334663785419,3614.958910384132,5765.484987911242,3586.3244818504513,3621.8803092031167,3605.613945598417,3585.534944659127,3613.6354949222878,3555.2740613313863,3595.5418114348386,3617.7730004486084
26.0,3565.588440741687,3610.7861909333783,5761.505318668418,3582.358510491201,3621.6121042592804,3606.5217434201136,3586.5094580502837,3609.7557658228075,3547.7459127905727,3595.585267579406,3614.161938015637
26.1,3557.405349433123,3605.035983221011,5757.224739826774,3578.2493182260964,3621.81157133126,3607.6085898706756,3588.101565248291,3605.7924388323377,3539.882298238593,3595.9295820422863,3610.253690853721
26.200000000000003,3550.4758591581667,3598.0880650560143,5752.871556121141,3573.7602464796623,3622.3808885044386,3608.8313022910934,3590.1540911781326,3602.0103618357202,3531.9195758011247,3596.475162696503,3606.2112859950835
26.3,3545.5167644459048,3590.405787003203,5748.823501805654,3568.6554991126627,3623.1651376140335,3610.1125774796506,3592.468252878586,3598.6786024271955,3524.094698122259,3597.131535129744,3602.274131701403
26.400000000000002,3543.181064130648,3582.547799169728,5745.570021038709,3562.770841775597,3623.9722362266875,3611.3488505286673,3594.866473477975,3596.0626478838653,3516.6303953677825,3597.85087717729,3598.7130066579866
26.5,3543.931957441763,3575.1357240069524,5743.559986162103,3556.0805232534112,3624.6036845811986,3612.4254045465136,3597.1982092774047,3594.3827806186273,3509.759689683178,3598.622331140756,3595.770755911087
26.6,3547.9349313793714,3568.7359139909745,5743.112377513519,3548.7271928626687,3624.8580149429117,3613.2416969973165,3599.379750490822,3593.764351608511,3503.738150853805,3599.4517302252107,3593.6588403506103
26.700000000000003,3554.9547874693535,3563.864559585466,5744.399109549198,3541.0150029098427,3624.58443849829,3613.7333076986906,3601.4009222229206,3594.2179761467623,3498.821070767135,3600.3800207150894,3592.5254918480614
26.8,3564.3254843460113,3560.8879963182408,5747.387006330888,3533.380575287209,3623.7227379875876,3613.8635734987574,3603.29663079359,3595.652935310238,3495.25828701171,3601.4643987993045,3592.4175146503894
26.900000000000002,3575.079929471383,3559.986209221898,5751.851844156709,3526.314994610222,3622.283184818012,3613.635478544562,3605.099194843898,3597.870934882973,3493.2508583635945,3602.7703364918684,3593.3141533847083
27.0,3586.0354644289,3561.1366480536735,5757.395606242545,3520.2839419695365,3620.3617588585175,3613.0965775928985,3606.80038670506,3600.597480832345,3492.9190682116905,3604.3606789285254,3595.1157572468555
27.1,3595.9922817703605,3564.169698560602,5763.547294882936,3515.6477228888566,3618.1137126770964,3612.28843113896,3608.3406006837427,3603.5233394157435,3494.263392169514,3606.263430239493,3597.625916995536
27.200000000000003,3603.9275347137723,3568.7938577909904,5769.8339713563255,3512.591559040074,3615.6750441959393,3611.260468340912,3609.5753255152763,3606.3379248229344,3497.118365481142,3608.441034979716,3600.6008888141528
27.3,3609.1120401669164,3574.6100293191716,5775.787136994216,3511.0912913090847,3613.1366409630446,3610.0655810729554,3610.3190859767087,3608.7781675933106,3501.1593978058945,3610.7841764060245,3603.756629694782
27.400000000000002,3611.2143453037893,3581.211332030815,5781.058360417551,3510.933468785811,3610.513485669923,3608.7312079842027,3610.413737136934,3610.6636160296935,3505.925686285322,3613.1025368500887,3606.789479609176
27.5,3610.296379219846,3588.1841724664237,5785.461758063211,3511.7668719907574,3607.7383317283984,3607.2853474256017,3609.7631819010867,3611.9035922688554,3510.8788567770393,3615.1439292966743,3609.4213759195204
27.6,3606.735891975642,3595.111103323813,5789.060214601774,3513.170572107824,3604.6791406038315,3605.7443038582837,3608.371511610823,3612.4997083088033,3515.475472585094,3616.613386441657,3611.435758951881
27.700000000000003,3601.1229817420476,3601.6155023479646,5792.2221437591525,3514.7410084566804,3601.197252427152,3604.122634146062,3606.3500506383084,3612.5251012264343,3519.240625739043,3617.2190221610763,3612.668924313141
27.8,3594.1185176396966,3607.3546603897844,5795.624784076499,3516.159297001777,3597.1889397824375,3602.4510116998376,3603.9095656808618,3612.072544365684,3521.8109742912034,3616.7453672134216,3613.0322313021097
27.900000000000002,3586.331000824327,3612.0098820837825,5800.325481719544,3517.224404965692,3592.635498319407,3600.7746443640476,3601.3292038852674,3611.2401533948846,3522.990862540395,3615.07474526196,3612.4916986147
28.0,3578.2606734146007,3615.2925126718956,5807.644416871203,3517.8612306178948,3587.662255713835,3599.171216622891,3598.8847826318406,3610.086086609282,3522.7618603930878,3612.2396264407926,3611.037045627551
28.1,3570.2947616544066,3616.949467839173,5818.982329345845,3518.105851700183,3582.5009680251123,3597.737446843222,3596.809699154061,3608.6399388890977,3521.2731635037258,3608.3993361999655,3608.7076133741325
28.200000000000003,3562.7492829000976,3616.7835323634663,5835.699835087215,3518.071179727157,3577.4615246190365,3596.574610324307,3595.2845173936903,3606.9330110790465,3518.8197931323784,3603.8214714863093,3605.579549556352
28.3,3555.8969141395783,3614.6757265247616,5858.954577730745,3517.885711236103,3572.8738628909127,3595.774632371342,3594.3959108310646,3604.989981354162,3515.7854983497277,3598.8372753915987,3601.7469048345097
28.400000000000002,3549.995677995992,3610.620674935887,5889.456696583126,3517.628035079202,3569.000250729357,3595.35330278494,3594.1160592488013,3602.850193550363,3512.5796255851033,3593.7722255259923,3597.338024373936
28.5,3545.2941619784538,3604.7691520007097,5927.357555327547,3517.3016027805616,3565.9710166974555,3595.248048487006,3594.33787261065,3600.576057941577,3509.570966999049,3588.91339191349,3592.5301505533407
28.6,3542.018263186618,3597.4004123516,5972.31675498799,3516.827742243335,3563.7842179186355,3595.320557994807,3594.9024305317716,3598.2410317016597,3507.035068051709,3584.4646405790254,3587.5574224353495
28.700000000000003,3540.341261024663,3588.89750826155,6023.592537903367,3516.06839730995,3562.306254684029,3595.36545090624,3595.5967502808444,3595.9057964776202,3505.117360607996,3580.5667055710837,3582.697386337767
28.8,3540.3445097380322,3579.754379764961,6080.091564301252,3514.884016067767,3561.3128959169107,3595.143322890419,3596.2144926252327,3593.6249999104,3503.812336404521,3577.29246690202,3578.260651265066
28.900000000000002,3541.967271386751,3570.518345825742,6140.562960420477,3513.1672604294868,3560.54909694866,3594.4105388931685,3596.57111506284,3591.426467682877,3502.9852844075,3574.6587241043358,3574.5528964672644
29.0,3544.9863446278227,3561.6690915155805,6203.805702988739,3510.9072040232963,3559.7459983129565,3592.989843807968,3596.501051226083,3589.279965113871,3502.4094283419477,3572.6583036482793,3571.8059997752903
29.1,3549.0180960424714,3553.593740635859,6268.680315143749,3508.2093816958054,3558.6958409389927,3590.8024750351724,3595.905017230518,3587.135178620326,3501.812235971146,3571.254135818374,3570.1247066531437
29.200000000000003,3553.5532815844253,3546.549216036787,6334.142155810515,3505.2556030210685,3557.2580209360585,3587.895338425721,3594.74243776209,3584.930547349256,3500.946278309029,3570.3725741227686,3569.472779533209
29.3,3558.0320093781784,3540.653906756473,6399.314564055019,3502.305991283278,3555.353991316577,3584.4642003234067,3593.045610913816,3582.600292372046,3499.634080793512,3569.9004735123594,3569.6649775416176
29.400000000000002,3561.9424249630474,3535.9078704697263,6463.381753273253,3499.646336783643,3552.9647722210148,3580.8072156753606,3590.918022140283,3580.1145249886836,3497.8064899421634,3569.6825705422384,3570.3908933583193
29.5,3564.9476305108524,3532.258878732263,6525.562805689828,3497.5285491286877,3550.1123244072733,3577.2674509153676,3588.5036830442773,3577.478807711043,3495.51186588134,3569.549060541601,3571.303828026555
29.6,3566.8692349451135,3529.6727879255186,6585.173596507034,3496.1450413179728,3546.85173005795,3574.1938099981894,3585.954951996552,3574.723878680186,3492.884742519025,3569.3165887060395,3572.065228268468
29.700000000000003,3567.7254754198316,3528.1535705813003,6641.5487213496735,3495.5618743150717,3543.249857487934,3571.8787751197965,3583.404558819904,3571.911716820648,3490.086957485132,3568.8328789796174,3572.3946213077465
29.8,3567.729655992946,3527.7532338493656,6694.091665460271,3495.7053884186416,3539.4178469941958,3570.507097850748,3580.960351890678,3569.109842589353,3487.267897169104,3568.020706604682,3572.1517311275306
29.900000000000002,3567.2045450501287,3528.531157068541,6742.386132800766,3496.395546631946,3535.4840798224936,3570.1442548951377,3578.6959135684924,3566.389725243477,3484.538247856122,3566.877690474155,3571.3432555154554
30.0,3566.549232562972,3530.505224946877,6786.198337910695,3497.383138854857,3531.5919077946114,3570.7277489886405,3576.6497716512577,3563.8399551912817,3481.9372960116793,3565.5074895526127,3570.111650544061
30.1,3566.1056276778822,3533.605102680793,6825.486184798605,3498.3805224014895,3527.909603927709,3572.088493723311,3574.828153137912,3561.548778828763,3479.4699801640686,3564.0963247417917,3568.710476350145
30.200000000000003,3566.09146602342,3537.65585527963,6860.499932598801,3499.135558071671,3524.584624511148,3573.9813865636847,3573.2285651913685,3559.590631896197,3477.1309365531947,3562.849637995567,3567.4226539735464
30.3,3566.575914614316,3542.353195122599,6891.769169101652,3499.4728190689693,3521.7309332835057,3576.1282564469752,3571.8565782263,3558.0381374142125,3474.9150711904945,3561.988151470712,3566.4918754337236
30.400000000000002,3567.4387332868605,3547.3298499447433,6920.046932863585,3499.3093622851334,3519.4420254827164,3578.2767584895623,3570.721960860976,3556.9451545277893,3472.8605338164157,3561.7171959949137,3566.0741006488593
30.5,3568.388133094624,3552.154025696166,6946.274036378469,3498.6700303141015,3517.788979687385,3580.2401278918373,3569.863475616837,3556.329258403719,3471.0414100049006,3562.171675682078,3566.2202318927825
30.6,3569.0693262204263,3556.433339930334,6971.499335372954,3497.678381181586,3516.835626575029,3581.9211131364564,3569.3478524403986,3556.185633471967,3469.565084589972,3563.4236024365523,3566.8854698581185
30.700000000000003,3569.1201018095285,3559.8832068209786,6996.798290954386,3496.5397621134707,3516.6424515818007,3583.3202817439196,3569.2556062598555,3556.4906401241506,3468.564173382916,3565.472989296734,3567.9485640870844
30.8,3568.221690094799,3562.316978655429,7023.093298892403,3495.5008816898635,3517.241241668684,3584.5160476155907,3569.661633668386,3557.196837546042,3468.175301500097,3568.2174515163865,3569.2521541294695
30.900000000000002,3566.1889339779805,3563.707998264261,7051.039274174198,3494.803123855193,3518.6240731291164,3585.65639164841,3570.606767641391,3558.2246466979595,3468.4922797952286,3571.4680007389575,3570.6550016611914
31.0,3562.9718367907176,3564.152656931481,7081.009271217989,3494.632074315873,3520.7403528839236,3586.9192101862923,3572.101383244724,3559.492079000859,3469.545763984925,3574.96211751926,3572.031060033862
31.1,3558.705664507227,3563.828055136367,7113.002557081744,3495.104050502291,3523.4616957182097,3588.4766756474955,3574.1043055871955,3560.9292125984784,3471.2909862956126,3578.3642763520297,3573.2942362823337
31.200000000000003,3553.7313900669124,3562.906875760456,7146.628081587005,3496.2420221556144,3526.5762969281823,3590.466306445034,3576.517900950091,3562.477194627616,3473.5864504977058,3581.311141056073,3574.401618971986
31.3,3548.532918400054,3561.550554484723,7181.211804507733,3497.99455688516,3529.830376714257,3592.906759970344,3579.20649889071,3564.0693180987573,3476.213592597233,3583.444074275132,3575.321269988092
31.400000000000002,3543.6778222662165,3559.905580198586,7215.86431227714,3500.2413466047665,3532.941951000806,3595.71625707407,3581.9939340182254,3565.647608637443,3478.905346798811,3584.4439354109563,3576.028322883542
31.5,3539.707100369859,3558.039486245446,7249.580974432567,3502.799991113547,3535.6373115198976,3598.711876811477,3584.697826970395,3567.1487267415046,3481.3948161296507,3584.0841684255447,3576.4822979989617
31.6,3537.0516131756754,3555.961830698391,7281.41266987928,3505.464419571253,3537.6976502214015,3601.610104043299,3587.1506066125785,3568.497652454323,3483.439216154622,3582.28475808215,3576.6275244042276
31.700000000000003,3535.9623989085217,3553.6474773151035,7310.493396155454,3508.0033029417336,3538.999652858946,3604.105518664834,3589.2249370782674,3569.6244443987666,3484.8646158478823,3579.1280222098408,3576.4167846313585
31.8,3536.443526100937,3551.046934585327,7336.098789609838,3510.1690457201034,3539.5129799296806,3605.9177966909706,3590.8399935168627,3570.465412687338,3485.5860111428137,3574.854296885985,3575.832080340899
31.900000000000002,3538.290100948883,3548.1338443513673,7357.760375600793,3511.737237887373,3539.3015286682735,3606.8264788677984,3591.9565887597964,3570.979501592826,3485.599148199767,3569.846190487067,3574.9032109918176
32.0,3541.1353899494807,3544.940099574104,7375.180575057032,3512.5229957798315,3538.4856408010623,3606.7272367072856,3592.5745415157144,3571.1450343574256,3484.9854781520116,3564.572354979316,3573.730139923339
32.1,3544.5029064435525,3541.594185473867,7388.252199926019,3512.3876278793336,3537.1920015625287,3605.660522937807,3592.7357952026678,3570.9531402169546,3483.8825978878704,3559.509891559679,3572.476225386265
32.2,3547.8987567920635,3538.306822621101,7397.115355828207,3511.2477085150886,3535.5555439644045,3603.8000882569,3592.5207901708627,3570.4154226219885,3482.4549250889872,3555.1379913100736,3571.332155036482
32.300000000000004,3550.8945939697514,3535.326803100714,7402.096637228014,3509.098333328679,3533.713439974134,3601.439283942124,3592.044982849995,3569.559764618373,3480.877982970483,3551.8696261850782,3570.495048471014
32.4,3553.1895677000994,3532.890407187109,7403.689196664194,3506.029238273995,3531.8001578371095,3598.9469672107466,3591.4944347085902,3568.4337628763906,3479.3196101081917,3550.010207344876,3570.1335081670436
32.5,3554.692687425143,3531.155717305309,7402.642343518054,3502.239140922156,3529.9765516326056,3596.7305679103542,3591.10204881159,3567.125182507209,3477.9423039815497,3549.780045768114,3570.355784482797
32.6,3555.502147634582,3530.159358671098,7399.887053405011,3498.048918277632,3528.462460284244,3595.1709056091768,3591.124225783812,3565.7727696461848,3476.913965047671,3551.2966941830773,3571.1952475587736
32.7,3555.8719064942015,3529.8243508831797,7396.420901622279,3493.884636198275,3527.512621368386,3594.590503652068,3591.8152598064917,3564.562939131872,3476.404012688377,3554.57646871447,3572.6505020117497
32.800000000000004,3556.236854607669,3529.9937079138444,7393.302346789953,3490.247702638285,3527.427412192209,3595.23814014136,3593.4108737688002,3563.7267546319554,3476.586621461493,3559.5401333283808,3574.7336249948034
32.9,3557.1268276014625,3530.4647318547622,7391.535029011852,3487.6726962959447,3528.550458103622,3597.2852757418073,3596.0863201193083,3563.537011773798,3477.623955573577,3566.0492074712756,3577.4876906281293
33.0,3559.1511713385107,3531.0937338174554,7391.8839905906725,3486.669818425312,3531.2082348142917,3600.8545144845916,3599.962721692519,3564.2738810553396,3479.6289923774707,3573.9302075841238,3581.026256142547
33.1,3562.9621914738555,3531.9035823413415,7394.784346773308,3487.650404240312,3535.698544786113,3606.024035719212,3605.1325239144594,3566.229749422871,3482.6535563392295,3583.007314458552,3585.5748517945012
33.2,3569.1981583760366,3533.1350384357647,7400.30163814403,3490.912217594471,3542.2292861902756,3612.8931601097165,3611.657125447788,3569.6614510924405,3486.6794379177145,3593.1397426667327,3591.4470305270333
33.300000000000004,3578.4427522245855,3535.239633496202,7408.0875049083525,3496.6068809466287,3550.9098850836954,3621.6198865785723,3619.6291405876204,3574.7814371062645,3491.620199944705,3604.275588585789,3599.022888693536
33.4,3591.148453668222,3538.870975055955,7417.391584483219,3504.7328689391993,3561.7843096081406,3632.4359999183666,3629.221212503249,3581.8014554568513,3497.362915614317,3616.4830350109587,3608.758810169558
33.5,3607.656217271721,3544.8007743308503,7427.206410651551,3515.1900039675315,3574.838949746034,3645.67666728693,3640.7158264062314,3590.9144603242676,3503.808204878182,3629.9900371141216,3621.1056642007507
33.6,3628.165436616551,3553.794817964229,7436.472127210223,3527.8386090560743,3590.047621337828,3661.7446415958825,3654.5040484150013,3602.3428088519827,3510.92140603821,3645.1673363983537,3636.4783587713514
33.7,3652.7676812373875,3566.557895236253,7444.176785203141,3542.589690378967,3607.4305676736562,3681.089359632673,3671.087940106085,3616.369629267989,3518.8093518381847,3662.523652102331,3655.2627254063214
33.800000000000004,3681.4336817972808,3583.659201877833,7449.560055951351,3559.4837305392393,3627.1061954446977,3704.160525560222,3691.0461256938534,3633.3435811433314,3527.746062903715,3682.67451986629,3677.772926692918
33.9,3714.054910714033,3605.490433540023,7452.256072497189,3578.713535837221,3649.282499941828,3731.353376766044,3714.9587727650514,3653.6747583720103,3538.1646179665845,3706.2408169661685,3704.2677808362973
34.0,3750.510244703839,3632.2264950677077,7452.257971757276,3600.602292427094,3674.2958116888162,3762.9573499343737,3743.3428869762856,3677.827730865496,3550.6178317222184,3733.8286229907067,3734.9621288625053
34.1,3790.660913600623,3663.8482568524837,7449.934595347898,3625.5762606713333,3702.5628935059635,3799.125859391557,3776.568208108307,3706.2695788948836,3565.7180002571586,3765.9428670143657,3769.955990546697
34.2,3834.3515853567887,3700.210199574324,7445.936101289661,3654.101360945508,3734.5151189662215,3839.8516763179523,3814.801324409591,3739.3804988152006,3584.04735530986,3802.9044634622596,3809.2253291101815
34.300000000000004,3881.38565041274,3741.0643042652573,7441.008192165342,3686.577787615769,3770.566763903236,3884.9655917191244,3857.9506560800764,3777.4245425480385,3606.087268121211,3844.824589627823,3852.6269572649912
34.4,3931.574699595786,3786.0798605588625,7435.833709111785,3723.2818412620713,3811.016953115318,3934.1294582486635,3905.6640508254095,3820.4801808863863,3632.201128471993,3891.56865605216,3899.8734162031515
34.5,3984.7027031014472,3834.869723644264,7430.899380421821,3764.3143515053966,3856.0029311183857,3986.8177422083586,3957.3461370990804,3868.3947225500815,3662.5881879409776,3942.750089717493,3950.543222193099
34.6,4040.511399813224,3887.021167760056,7426.419885783916,3809.5923390249072,3905.4531373806203,4042.362314945533,4012.201559744311,3920.769941768073,3697.3116770967713,3997.7462773429115,4004.105738668385
34.7,4098.671928911582,3942.0938201423974,7422.276847856964,3858.8716755309338,3959.0519235649713,4099.972011749056,4069.308672447275,3976.9468793092524,3736.334374017822,4055.7407079210157,4059.952680381568
34.800000000000004,4158.793685244181,3999.60623448112,7418.043551751411,3911.7737175660086,4016.244803812457,4158.762321358612,4127.699540942331,4036.0451240433104,3779.53448280312,4115.778114228756,4117.474377491017
34.9,4220.45021072892,4058.9662825606156,7413.1547282157935,3967.829635097246,4076.2635450492976,4217.814766275744,4186.446282310947,4097.0289684206555,3826.7321646649984,4176.855920220993,4176.109314436069
35.0,4283.121230887323,4119.456106849834,7407.021549545974,4026.5191270292444,4138.161262038575,4276.236685702647,4244.69740302458,4158.772355524315,3877.698600045849,4237.984562480953,4235.326584936172
35.1,4346.164738460505,4180.263894152625,7399.122894902988,4087.2986715906986,4200.840047728769,4333.233408397508,4301.736326053051,4220.116605743435,3932.141511701162,4298.223735780643,4294.6406281986265
35.2,4408.832114055927,4240.496299980135,7389.206595543457,4149.572190422534,4263.127462442518,4388.170549635094,4357.004903182417,4279.961610908929,3989.7151900764807,4356.756506628461,4353.606389958475
35.300000000000004,4470.279771687084,4299.228875447502,7377.356537625205,4212.69340392643,4323.865660108958,4440.633615214927,4410.115007209955,4337.347527206692,4050.0068694756214,4412.90309536315,4411.77096896739
35.4,4529.621500169453,4355.572374932297,7363.983896837241,4275.956201069439,4381.976090090108,4490.457070397596,4460.8660151640015,4391.527252098956,4112.505407509728,4466.131800983172,4468.625217054281
35.5,4585.969302709583,4408.7904193832255,7349.832937057744,4338.592113407902,4436.545340091002,4537.70408385297,4509.226935749537,4442.011495633992,4176.620802870041,4516.081864224914,4523.587203934697
35.6,4638.564726825943,4458.4314977787335,7335.890695700658,4399.800926617432,4486.9243079050275,4582.670935034667,4555.323973516904,4488.620928183181,4241.703675216278,4562.571452855633,4576.033518086302
35.7,4686.926841385891,4504.342777110976,7323.187675349704,4458.7921659626,4532.797771981206,4625.837165796023,4599.44554692343,4531.523817419087,4307.076746911083,4605.627564402407,4625.357565550284
