Arbitrary start time (ms),Average dx/dt (m/s),S13 dx/dt (m/s),S15 dx/dt (m/s),S16 dx/dt (m/s),S17 dx/dt (m/s),S18 dx/dt (m/s),S19 dx/dt (m/s),S20 dx/dt (m/s),S21 dx/dt (m/s),S22 dx/dt (m/s),S23 dx/dt (m/s),Simulated time 1 (ms), Simulated speed 1 (m/s), Simulated current 1 (A),Simulated time 2 (ms), Simulated speed 2 (m/s), Simulated current 2 (A),Simulated time 3 (ms), Simulated speed 3 (m/s), Simulated current 3 (A),Simulated time 4 (ms), Simulated speed 4 (m/s), Simulated current 4 (A),Simulated time 5 (ms), Simulated speed 5 (m/s), Simulated current 5 (A),Unnamed: 15
17.400000000000002,3.536674838183597,3.566710761766496,3.5068631042155536,3.5122179516365715,3.5242360710871496,3.5629862550858267,3.5514417673674012,3.5449379491619886,3.475329147762423,3.554039765235087,3.5679856085174717,,,,,,,,,,,,,,,,
17.5,3.536214641485917,3.5717340247662266,3.509835527171858,3.514016882033288,3.522415377693064,3.5604077513987824,3.5470111025840776,3.5435049337654743,3.4755979503089938,3.553141095608124,3.5644817695292774,,,,,,,,,,,,,,,,
17.6,3.5355206504452186,3.5761399792607,3.5153914242054505,3.5144562831481063,3.5205570898277885,3.5573222389819086,3.542321105047576,3.541832475677792,3.475890924719252,3.551494135709175,3.5598008478744356,,,,,,,,,,,,,,,,
17.7,3.5345797451317496,3.5794421287782936,3.523267938780249,3.5134676668933613,3.518710986600594,3.553929159007124,3.5376130570448487,3.5399398194532647,3.4759522886803467,3.5491958783022834,3.5542785277771265,,,,,,,,,,,,,,,,
17.8,3.5334457954323257,3.5813154962078326,3.5329262248841484,3.5111491659697998,3.5170113982018294,3.5505248131385208,3.5332343150434,3.537924583482485,3.4755675255671723,3.5464402719826587,3.5483641598454034,,,,,,,,,,,,,,,,
17.900000000000006,3.532235269204808,3.581649292705617,3.543621164612785,3.5077520438158123,3.5156300368144464,3.5474531029977285,3.5295746903976153,3.535957483645588,3.474634043951042,3.5434898545132807,3.5425909785941614,,,,,,,,,,,,,,,,
18.0,3.5310878814886424,3.5805631506086795,3.5545225452533606,3.5036284164902005,3.5147239653598623,3.5450211302974264,3.52696242314711,3.5342365744786672,3.473154155644052,3.5406217566609746,3.53744469694608,,,,,,,,,,,,,,,,
18.1,3.5301403132315183,3.5783189063469614,3.5648445363180428,3.499189587260403,3.514426695471584,3.5434533381543485,3.5256337717497797,3.5329471597116378,3.471229277573016,3.5380704758170065,3.533289383912396,,,,,,,,,,,,,,,,
18.2,3.529500024746098,3.5752753227949485,3.5739545342879757,3.4948440475351528,3.5147872061076115,3.5428592526584577,3.5256856029530033,3.532241365788208,3.4690396668263617,3.5360028245718365,3.5303104239374212,,,,,,,,,,,,,,,,
18.3,3.5292159207546066,3.571821841193139,3.5814178983627127,3.4909758787356826,3.5157605689305584,3.54318504466154,3.527036512199869,3.5321885801202395,3.466811733982141,3.5344868181822573,3.5284743311779168,,,,,,,,,,,,,,,,
18.4,3.5292614163665057,3.568261118797233,3.586952807317413,3.487899920458417,3.5172191241864996,3.5442356221265565,3.5294595871378567,3.5327565047650875,3.4647936189769704,3.5334854593417173,3.5275504005573013,,,,,,,,,,,,,,,,
18.5,3.5295334127743656,3.5647994041612607,3.5904314005791007,3.485797664358088,3.5189737496744,3.545697594615161,3.5326000954517114,3.533817213798228,3.4631990252561717,3.5328726857526846,3.527145294096853,,,,,,,,,,,,,,,,
18.6,3.529859304932471,3.5615255106300885,3.591813245257468,3.4847158873849513,3.5208013286244424,3.5471781198912264,3.53601583209287,3.5351319127123717,3.4621641128147904,3.532453463814603,3.5267936361018903,,,,,,,,,,,,,,,,
18.7,3.530021265958168,3.558411585703892,3.591115053339748,3.484552104222772,3.522468459344067,3.548257592359404,3.539234135919754,3.5363829770709696,3.461729570265576,3.5319954077623508,3.5260657735931447,,,,,,,,,,,,,,,,
18.8,3.5297887589840085,3.555348345162668,3.588406201325722,3.4850634546522063,3.5237656649728835,3.548561999174252,3.541809610626286,3.5372163530864134,3.4618182241643045,3.531271703176812,3.5246260334985338,,,,,,,,,,,,,,,,
18.9,3.5289555543459805,3.552191415235875,3.58376702636566,3.4859110664517767,3.5245207387445605,3.5478197127416067,3.5433844845560354,3.5372946035822803,3.4622490441841056,3.5300995956076933,3.5223178559902077,,,,,,,,,,,,,,,,
19.0,3.527376268468504,3.548828599069123,3.5773078136491114,3.4867114320893644,3.5246051626375117,3.545910127170764,3.5437189962845093,3.5363377321771288,3.462776789889217,3.5283752749300468,3.519190756788261,,,,,,,,,,,,,,,,
19.1,3.5249939767960994,3.5452103721728587,3.5692348409262937,3.487084540171665,3.5239184558632943,3.5428915130477328,3.542728005021344,3.53416075299482,3.4631374459467144,3.52608281182644,3.515491029989835,,,,,,,,,,,,,,,,
19.200000000000006,3.521847355585088,3.5413572123797064,3.5598742366481817,3.4867161211933677,3.5223797644441803,3.5389766641935454,3.540489205494067,3.530728442255408,3.4630706362240886,3.523297559549305,3.511583713469021,,,,,,,,,,,,,,,,
19.3,3.5180569672207347,3.5373486597784574,3.5496616968281507,3.4854014009595318,3.51992387369411,3.5344913902416817,3.5371985960044987,3.5261360849078085,3.4623812910227945,3.520139718429404,3.5078869603409113,,,,,,,,,,,,,,,,
19.4,3.5138063524557213,3.5332564049813784,3.5391213910377366,3.4830610647030795,3.516501635362956,3.5298387782817624,3.5331717849161834,3.520593382269693,3.460964944121557,3.5167378820937203,3.50481625678914,,,,,,,,,,,,,,,,
19.5,3.509322244945277,3.5291568072277766,3.5288062569883456,3.479780985417065,3.5121104612556016,3.525419802950195,3.528799612966408,3.514430929995924,3.45880531367622,3.513221509075311,3.5026907698999272,,,,,,,,,,,,,,,,
19.6,3.5048451494354054,3.525130072283004,3.5191927765655926,3.4757937295538985,3.506826507288382,3.5215871230819986,3.524490138745945,3.5080424403956973,3.455989367779936,3.5096889968217644,3.501710341837837,,,,,,,,,,,,,,,,
19.700000000000006,3.500598999266073,3.5211948749877267,3.5106041270500006,3.4714268535639263,3.5008339102352144,3.518599457736868,3.520654343650917,3.5018607690800665,3.452670404050097,3.5062068111880214,3.5019384411178995,,,,,,,,,,,,,,,,
19.8,3.496775044537747,3.517327017634001,3.5032068714689464,3.4670704865952904,3.494415649474732,3.5165672517483832,3.5176551039278494,3.4963154556718776,3.4490466238269315,3.5028513005407964,3.5032946844886643,,,,,,,,,,,,,,,,
19.9,3.4935126439466333,3.5135103117425066,3.4969829428887484,3.4630811064458986,3.487939389064352,3.515467723986308,3.515756005245794,3.491778746619516,3.445296790679792,3.4997392419522977,3.5055741808411223,,,,,,,,,,,,,,,,
20.0,3.4908907370129287,3.5096961037867365,3.4917707707744645,3.4597295886623134,3.481798310823379,3.5151555391120293,3.5151310916869667,3.4885397645279137,3.4415682085208728,3.497037062514708,3.508480929719908,,,,,,,,,,,,,,,,
20.1,3.4889386652418266,3.5058291570542672,3.487367640498562,3.457160273214112,3.476345327583104,3.5154212331160712,3.5158667137351487,3.486772861963245,3.43798678672944,3.4949755283274864,3.5116611301968303,,,,,,,,,,,,,,,,
20.200000000000006,3.4876562440197234,3.5019101560343864,3.48363612738855,3.4553872167764585,3.4718458753950614,3.5160649787649296,3.5179466776735486,3.4865223308712667,3.434628958267937,3.4938633841078537,3.5147567349172415,,,,,,,,,,,,,,,,
20.3,3.487019096497872,3.4979674510929177,3.4805027106516637,3.45429419166284,3.4684029569802,3.51695938603872,3.5212978464220566,3.487730837230558,3.4315637412264706,3.4940340570635025,3.517437786609789,,,,,,,,,,,,,,,,
20.4,3.486995196301666,3.4940727990958886,3.478015730955136,3.453668584717676,3.465940787521998,3.518116986107134,3.5257988692829274,3.4902559340467993,3.4288598336347764,3.4957920636559403,3.519430373998388,,,,,,,,,,,,,,,,
20.5,3.4875588740019388,3.4903239868804263,3.476362037681511,3.453265663890662,3.4642355045382516,3.519707856493041,3.5313019316219103,3.4938763487860025,3.4265776856782764,3.499373094247076,3.5205646302022284,,,,,,,,,,,,,,,,
20.6,3.4886976025882057,3.4868114768118086,3.475746106596304,3.4528507030555997,3.4629828556005724,3.5220529787152497,3.5376817448478857,3.4983541008204067,3.4247885798128137,3.5048958793065728,3.5208116003148477,,,,,,,,,,,,,,,,
20.700000000000006,3.4904305102656368,3.483600963491924,3.4763749322347763,3.452272761178293,3.4618939601471235,3.5255841269308137,3.544846738660011,3.5034786324108738,3.4236040035476814,3.5123563834286093,3.5202926006262616,,,,,,,,,,,,,,,,
20.8,3.49281046282118,3.4807711858740187,3.478341586486991,3.45152259051578,3.460807008907424,3.5307408602442494,3.5527327562231337,3.5090879264684416,3.4231960186979378,3.5216222556924106,3.519282439101416,,,,,,,,,,,,,,,,
20.9,3.4959264743819154,3.478430113283835,3.4815987525000907,3.4507546924355816,3.4597681712942117,3.5378710594004716,3.56129315255867,3.5150881997377743,3.4237978774142603,3.532453059341845,3.5182096658524085,,,,,,,,,,,,,,,,
21.0,3.4998911907889623,3.47669650626348,3.4860187874646864,3.450299249631045,3.459035915903329,3.547128002384069,3.5704465494318467,3.52144635082699,3.4257064885546606,3.544531043654514,3.5176030137750005,,,,,,,,,,,,,,,,
21.1,3.504816122493524,3.475743945544892,3.491418446615556,3.450637199265241,3.4590612888631687,3.5583770162826465,3.5800440652586873,3.5281514320046328,3.429252867060101,3.557465869741248,3.518009094299078,,,,,,,,,,,,,,,,
21.200000000000006,3.5107896693087826,3.475738048510194,3.4976287591131405,3.4523221549095675,3.460444346746286,3.5712050389154752,3.58985169648332,3.5351645635107736,3.434771293888632,3.5708479220072724,3.519922869003166,,,,,,,,,,,,,,,,
21.3,3.5178608206094832,3.47683122679986,3.5045452613001222,3.455933169118353,3.4638140310623986,3.5849710315504915,3.5995404177736066,3.5424168002462504,3.4425602412158165,3.5842687341378765,3.5237272928900567,,,,,,,,,,,,,,,,
21.4,3.526025541094844,3.4791363708329897,3.512159351915797,3.461992381003157,3.4697433374184503,3.5989057959567496,3.608738998965929,3.5497863072695783,3.452843592128162,3.5973292723922548,3.5296200030653737,,,,,,,,,,,,,,,,
21.5,3.5352305606104477,3.482720652360072,3.520525948218177,3.470882455106804,3.4786668579811386,3.612260044363221,3.6170967603748165,3.5570978619914637,3.465744613171564,3.609704365174945,3.537606047362273,,,,,,,,,,,,,,,,
21.6,3.545376100273744,3.4876204168431424,3.5297385846318345,3.4827726848167653,3.490791138713505,3.624395724083239,3.6243566896086,3.5641846147927656,3.481260372299644,3.621122043495472,3.5475187334524705,,,,,,,,,,,,,,,,
21.700000000000006,3.556315547350306,3.493784882917724,3.539890322559712,3.4975794589262392,3.5060781162364263,3.634880888699117,3.6303988463860737,3.570911640469956,3.4992049898771853,3.6313798907427883,3.5590464366878343,,,,,,,,,,,,,,,,
21.8,3.5678770029496705,3.5011364748190905,3.5510120884423606,3.514950049475273,3.5242242163785837,3.6435248620891896,3.6352760757789713,3.5772415776095228,3.51921777758936,3.640375743308769,3.5718111640055783,,,,,,,,,,,,,,,,
21.9,3.5798587520345158,3.5095658385244084,3.563020385676521,3.5342771512511164,3.5446737087356848,3.6503292124881535,3.639194767368859,3.583267618175125,3.5407786082622703,3.648070647213794,3.5854095826492167,,,,,,,,,,,,,,,,
22.0,3.5920333471775026,3.5189640514066824,3.57570137661686,3.554772079615885,3.5666789404887256,3.655436921978724,3.6424367373080133,3.5892069803093247,3.563198249411636,3.6544652152160872,3.599472919423089,,,,,,,,,,,,,,,,
22.1,3.604155372973305,3.5292569431361605,3.5887512899180907,3.5755469933404203,3.589328995322387,3.659047848227496,3.6452944309410302,3.595394241268548,3.5856647889277267,3.659589762602772,3.6136784360484273,,,,,,,,,,,,,,,,
22.200000000000006,3.6159505642334473,3.540422894298948,3.601800185227159,3.595681725669135,3.611615550063164,3.6613124146559897,3.6479604756776247,3.602180032718717,3.607297327329672,3.663481037339588,3.6277539993544776,,,,,,,,,,,,,,,,
22.3,3.6271161147334303,3.5524559595579723,3.614460443966901,3.614307409526315,3.632516775424402,3.6623100914868094,3.6504596059932144,3.609811986664056,3.6272066870467947,3.6661685032906406,3.641463684377196,,,,,,,,,,,,,,,,
22.4,3.637333054789398,3.56530169842348,3.626397440675543,3.63065334057968,3.65107019249866,3.662069411391153,3.6526500788078327,3.618383244308813,3.6445587223015625,3.667681474341757,3.6545649445654975,,,,,,,,,,,,,,,,
22.5,3.646294941655649,3.578882720491845,3.637363195073145,3.6440862945078236,3.666484814326517,3.660590797296558,3.6542441643768,3.627750814370539,3.658669834684256,3.6680842986656974,3.6667924827633067,,,,,,,,,,,,,,,,
22.6,3.653737831224245,3.593023589839288,3.647150907732853,3.65419343155833,3.678213589215496,3.657918458277331,3.654904710046944,3.637515944882249,3.6690851328545566,3.667493380016148,3.6778791678192504,,,,,,,,,,,,,,,,
22.700000000000006,3.6594702611441625,3.6074161259834336,3.6555828038477873,3.6607541387433087,3.6860150569252217,3.6541950612813183,3.654344518271107,3.6471179802002873,3.675612411823757,3.666105986540523,3.687558527824885,,,,,,,,,,,,,,,,
22.8,3.663402394284721,3.621653194040174,3.662512670095916,3.6637531509665084,3.6900009912169556,3.64967102762922,3.6523849671543847,3.655916052264677,3.6783432794821422,3.6642034650587383,3.6955851449384975,,,,,,,,,,,,,,,,
22.9,3.665557912626243,3.6352192691906655,3.667768775468866,3.663395985579322,3.6905857016414614,3.64469728418886,3.6490236282690014,3.6632902074915217,3.6776510896406833,3.662126792120725,3.701820392671333,,,,,,,,,,,,,,,,
23.0,3.6660692940761317,3.647470721513068,3.671187919712688,3.6600866561666487,3.688444414773252,3.6396818945268117,3.644445548520034,3.6687665193931114,3.67412905882521,3.660239956704353,3.706240250626146,,,,,,,,,,,,,,,,
23.1,3.665161574282583,3.6577016994271023,3.6726270053024512,3.654418062418874,3.684439066494641,3.635026135439612,3.6389722793608237,3.67212020038648,3.668524465407936,3.6588687859289255,3.7089180426589854,,,,,,,,,,,,,,,,
23.200000000000006,3.663120691954686,3.665247944025913,3.671966035525324,3.6471272765497904,3.679481603977997,3.6310508759343656,3.6330050646379872,3.673380987152549,3.6616628337820964,3.658257464040739,3.710026833920104,,,,,,,,,,,,,,,,
23.3,3.6602570092420654,3.6695345327210673,3.669171935938957,3.6390503976615585,3.674416166958176,3.6279692396827943,3.6269465721641256,3.672805986192779,3.65438020906294,3.6585002139069664,3.709794838131303,,,,,,,,,,,,,,,,
23.4,3.6568695788884016,3.6701682049288222,3.6643431774358017,3.6310332678566613,3.6699345779890193,3.625857570488516,3.6211327291009736,3.670831535920237,3.6474337984838123,3.659521302440007,3.708439624240168,,,,,,,,,,,,,,,,
23.5,3.6532114872283596,3.667019415137142,3.657701087627638,3.6238686183269335,3.66650249046348,3.624638163945984,3.615776526352657,3.667945998563377,3.6414333413403126,3.661067091299978,3.7061621392260937,,,,,,,,,,,,,,,,
23.6,3.649474646467066,3.660234966135826,3.6495688425678825,3.618199722077237,3.664327237345796,3.6241395783308787,3.6109772380045904,3.66459946028312,3.636812055163897,3.6627529231349256,3.7031344416265104,,,,,,,,,,,,,,,,
23.700000000000006,3.6457922264273135,3.6502447396570163,3.64038748803001,3.614443611103194,3.6633768061100853,3.6241256434520337,3.6067675111767694,3.661138459684602,3.633807826744284,3.664128599293585,3.6995015790215646,,,,,,,,,,,,,,,,
23.8,3.642238801183905,3.6377500283827073,3.6306079727932103,3.6127706218632163,3.663426669048599,3.624345794216776,3.603125850126968,3.6577539400081007,3.6324557865502265,3.6647489986129984,3.695402350236244,,,,,,,,,,,,,,,,
23.9,3.6388441412006336,3.6236551060965314,3.62061416234991,3.613075299513649,3.66412537171062,3.624577021289393,3.6000388225561544,3.654498155321344,3.6325907039398486,3.6642585276722537,3.6910082415566383,,,,,,,,,,,,,,,,
24.0,3.635612336506544,3.6089569505542265,3.6107237954211193,3.6150188547712885,3.665069418062112,3.624625387180744,3.5975401200470394,3.6513315911718194,3.633894996706213,3.662451178631053,3.6865110725198154,,,,,,,,,,,,,,,,
24.1,3.632534773069605,3.5946862419085734,3.6011565508021133,3.618086951123417,3.665881326806365,3.624340933055133,3.5956732392741166,3.6481705938949216,3.635909473696766,3.6593251978836263,3.682117222251017,,,,,,,,,,,,,,,,
24.200000000000006,3.6295900012790314,3.5817670004153648,3.592005148240571,3.621669412053631,3.6662449966892785,3.6236184288980087,3.594477863992834,3.6449525543877233,3.638091957088714,3.655071147157864,3.67800150386632,,,,,,,,,,,,,,,,
24.3,3.62675738791484,3.5709221353083764,3.583319300196774,3.625155960862581,3.6659595357962274,3.622402385504312,3.5939707111088066,3.6416677920293616,3.639880305995976,3.6500357882509977,3.674259964094981,,,,,,,,,,,,,,,,
24.4,3.6240366893819007,3.5626713638975054,3.5751655760610066,3.628039309135043,3.6649585770253537,3.6206781113832096,3.594095572604953,3.638402423417065,3.64075769339298,3.644677176682089,3.670921090219799,,,,,,,,,,,,,,,,
24.5,3.621443878514018,3.557287071614508,3.567629368140968,3.6299773767199315,3.663294412713648,3.6184769316786385,3.5947423629157917,3.635325847922,3.640324608856996,3.639471661599433,3.6679091429782686,,,,,,,,,,,,,,,,
24.6,3.6190137489718985,3.5548202604620776,3.5608917988070177,3.6308089621443873,3.6611135808697184,3.6158839217141683,3.5957447771413737,3.6326470178947927,3.6383552507202337,3.6348198973421497,3.6650520226230663,,,,,,,,,,,,,,,,
24.700000000000006,3.6167998662382215,3.5551428841760577,3.5552463379706416,3.630565522241692,3.6586122440301714,3.613010638408525,3.5968751351508086,3.630561677562592,3.634830597114738,3.630994824495029,3.662158801231962,,,,,,,,,,,,,,,,
24.8,3.614861334978,3.5579493152015518,3.5510460064795217,3.6294277533447814,3.655991059211383,3.6100012252619638,3.59792154594221,3.629195296415911,3.6299165221849434,3.628084165095915,3.659080460641812,,,,,,,,,,,,,,,,
24.9,3.6132541501662527,3.5628075245778184,3.548648231957081,3.6276613154176496,3.6534117185276584,3.6070337687424505,3.5987204533545416,3.6285607701363563,3.6239546927776116,3.625993026012008,3.655750000159349,,,,,,,,,,,,,,,,
25.0,3.61202095721428,3.5692258594291504,3.5483353167710567,3.625566202185165,3.650972290146692,3.6042984820095514,3.5991532424821,3.6285514131070715,3.617414322402975,3.624492129281304,3.6522003143277377,,,,,,,,,,,,,,,,
25.1,3.6111748611166345,3.5766307798040886,3.5502462205265717,3.6234028304793937,3.648717155108338,3.6019773851005645,3.5991776194827128,3.6289854110473834,3.610796747837991,3.623259578540011,3.6485548832392936,,,,,,,,,,,,,,,,
25.200000000000006,3.6106855316298097,3.584413330108131,3.5543231392516765,3.621337531520122,3.6466071255027295,3.6002145214392263,3.5988105413478575,3.6296210062237253,3.604567787440271,3.621967773907965,3.6449925595563935,,,,,,,,,,,,,,,,
25.3,3.6104813669463134,3.5919855059039603,3.5602813929221053,3.619447548259028,3.6445516213011695,3.599097579946044,3.5980975152340413,3.6302242587861526,3.599091880171669,3.620349033516676,3.641687333422293,,,,,,,,,,,,,,,,
25.4,3.610453815679524,3.5987832117347227,3.567693959722471,3.6176906188692897,3.642467880036871,3.5986346579771964,3.5970962447099843,3.6306027998795214,3.59456121156644,3.618242192077797,3.638765380220948,,,,,,,,,,,,,,,,
25.5,3.610467001294647,3.6043164607604123,3.576036137582048,3.615927744609632,3.6402653843599735,3.5987515035610715,3.5958557904841766,3.630633978751699,3.5909769997788428,3.615616555122084,3.636289457936537,,,,,,,,,,,,,,,,
25.6,3.610381191761636,3.608181459978152,3.5847368858735646,3.613989433718426,3.6379058640658384,3.5993207419732123,3.594422353898392,3.6302806940100845,3.588174275468998,3.6125566147648085,3.63424359386489,,,,,,,,,,,,,,,,
25.700000000000006,3.610065355657338,3.610111904899156,3.5932177646781267,3.6117159011483966,3.635411249135645,3.6001798657035224,3.5928401527750657,3.6295473485778396,3.5858359536540663,3.609260982491275,3.632532433510288,,,,,,,,,,,,,,,,
25.8,3.6094181002743504,3.610011182712935,3.600976260989807,3.6089980613040886,3.632838948168352,3.601149887031635,3.591171494103844,3.6284650028476433,3.583571754434556,3.60597806012646,3.631020351024186,,,,,,,,,,,,,,,,
25.9,3.608367465748008,3.6078907489097785,3.607600250647181,3.605810189613236,3.6302917533076977,3.6020929238491237,3.5894897891300954,3.627041665250669,3.5809846921317896,3.6029290577277027,3.629543586912805,,,,,,,,,,,,,,,,
26.0,3.606875976567107,3.6038798911572587,3.612744065112462,3.6022141237502967,3.627889407678036,3.602925171431263,3.587900834038362,3.6252523164693113,3.5777194476769525,3.600310390439642,3.627924117917483,,,,,,,,,,,,,,,,
26.1,3.6049484486042647,3.5981946192918137,3.6161755462130816,3.598333113431988,3.6257486335033593,3.6036239191382826,3.5865572590835315,3.623046072468527,3.5735441884775243,3.5982478830117195,3.6260132514228283,,,,,,,,,,,,,,,,
26.200000000000006,3.6026242777376583,3.591120653312996,3.6177296867105135,3.5943144241564484,3.6239808272248992,3.6042435188958835,3.5856202353390327,3.6203675503428583,3.5683670476287377,3.5967836034676672,3.6237152302975453,,,,,,,,,,,,,,,,
26.3,3.5999748362555164,3.5830242834918065,3.6173188085034655,3.590293272340443,3.6226721394500703,3.6048764745799065,3.585244289176228,3.617213955077897,3.5622251737303774,3.5959061483918164,3.620973817813148,,,,,,,,,,,,,,,,
26.4,3.597087162361772,3.5743346637848505,3.6149589103847006,3.5863244818504514,3.621880309203117,3.605613945597849,3.585534944659128,3.613635494922789,3.5552740613319553,3.5955418114348388,3.61777300044804,,,,,,,,,,,,,,,,
26.5,3.594062533210544,3.5655884407411187,3.6107861909328105,3.5823585104912015,3.6216121042598486,3.6065217434206813,3.586509458050284,3.609755765822808,3.5477459127905733,3.5955852675799047,3.6141619380162058,,,,,,,,,,,,,,,,
26.6,3.5910070387295763,3.557405349433123,3.6050359832204433,3.5782493182260966,3.6218115713312597,3.6076085898706762,3.5881015652482917,3.6057924388324065,3.539882298238025,3.5959295820422863,3.6102536908531526,,,,,,,,,,,,,,,,
26.700000000000006,3.5880306838994245,3.5504758591581673,3.5980880650565834,3.573760246479094,3.6223808885033018,3.608831302290525,3.5901540911781327,3.6020103618357204,3.5319195758011253,3.5964751626965032,3.606211285995084,,,,,,,,,,,,,,,,
26.8,3.5852502985916344,3.5455167644459045,3.590405787003772,3.5686554991126633,3.6231651376140337,3.6101125774796503,3.5924682528785863,3.598678602427196,3.5240946981228274,3.5971315351297437,3.6022741317019715,,,,,,,,,,,,,,,,
26.9,3.58279441923968,3.5431810641306476,3.582547799169728,3.5627708417761657,3.623972236226688,3.611348850528668,3.594866473477975,3.596062647883865,3.5166303953677827,3.59785087717729,3.5987130066579867,,,,,,,,,,,,,,,,
27.0,3.5807911060460897,3.543931957441764,3.575135724006953,3.5560805232534114,3.624603684581199,3.6124254045465136,3.5971982092774044,3.5943827806186275,3.509759689683178,3.5986223311407564,3.595770755911087,,,,,,,,,,,,,,,,
27.1,3.5793490573702207,3.5479349313793715,3.5687359139909747,3.5487271928626694,3.624858014942912,3.6132416969973167,3.5993797504908223,3.5937643516085114,3.503738150853805,3.5994517302257787,3.593658840350042,,,,,,,,,,,,,,,,
27.200000000000006,3.5785497577862184,3.5549547874693537,3.5638645595854666,3.5410150029098433,3.62458443849829,3.6137333076986913,3.6014009222229206,3.5942179761467625,3.498821070767135,3.6003800207150896,3.5925254918486296,,,,,,,,,,,,,,,,
27.3,3.57842701340019,3.5643254843460115,3.5608879963176725,3.533380575287209,3.6237227379875883,3.6138635734987576,3.60329663079359,3.595652935310238,3.4952582870117097,3.6014643987987363,3.5924175146503896,,,,,,,,,,,,,,,,
27.4,3.578960527463256,3.575079929471383,3.5599862092213304,3.5263149946102215,3.622283184818013,3.6136354785445617,3.6050991948438975,3.5978709348829736,3.4932508583635946,3.602770336492437,3.59331415338414,,,,,,,,,,,,,,,,
27.5,3.5800707762828576,3.5860354644289,3.5611366480536737,3.5202839419695366,3.6203617588585177,3.6130965775928985,3.60680038670506,3.6005974808323455,3.49291906821169,3.6043606789290936,3.595115757246856,,,,,,,,,,,,,,,,
27.6,3.58162285265382,3.5959922817703607,3.564169698560033,3.5156477228882883,3.6181137126770966,3.61228843113896,3.6083406006843113,3.6035233394151747,3.4942633921695143,3.6062634302389247,3.597625916995536,,,,,,,,,,,,,,,,
27.700000000000006,3.5834322003693773,3.603927534713773,3.5687938577909906,3.5125915590400743,3.6156750441959393,3.611260468340912,3.609575325514708,3.606337924823503,3.4971183654811417,3.6084410349785787,3.600600888814153,,,,,,,,,,,,,,,,
27.8,3.5852813040308464,3.609112040166348,3.5746100293197403,3.5110912913102217,3.6131366409630448,3.610065581072956,3.610319085976141,3.6087781675938793,3.5011593978058944,3.6107841764060247,3.603756629694214,,,,,,,,,,,,,,,,
27.9,3.586949889568418,3.6112143453027863,3.581211332030815,3.510933468786379,3.6105134856693546,3.608731207984203,3.6104137371375034,3.610663616028557,3.5059256862853223,3.613102536850657,3.606789479608608,,,,,,,,,,,,,,,,
28.0,3.5882382038995915,3.610296379220415,3.5881841724664243,3.511766871990189,3.6077383317283984,3.60728534742617,3.6097631819016547,3.6119035922694236,3.5108788567770395,3.6151439292966745,3.6094213759195206,,,,,,,,,,,,,,,,
28.1,3.588983684977036,3.6067358919766432,3.595111103323813,3.5131705721072555,3.6046791406044,3.605744303858284,3.608371511611392,3.612499708309372,3.515475472585094,3.616613386441657,3.6114357589524495,,,,,,,,,,,,,,,,
28.200000000000006,3.5890803103196776,3.6011229817414794,3.601615502347965,3.5147410084566806,3.6011972524271516,3.6041226341454937,3.6063500506377406,3.612525101225866,3.5192406257390427,3.6172190221616454,3.612668924313709,,,,,,,,,,,,,,,,
28.3,3.588484310936624,3.594118517639697,3.6073546603897846,3.5161592970017765,3.5971889397824377,3.602451011699838,3.6039095656802935,3.6120725443656836,3.521810974291203,3.6167453672134218,3.61303223130211,,,,,,,,,,,,,,,,
28.4,3.587210209425332,3.586331000824896,3.612009882083214,3.517224404965692,3.5926354983194067,3.6007746443640483,3.601329203885268,3.611240153394317,3.522990862540395,3.615074745261392,3.6124916986147007,,,,,,,,,,,,,,,,
28.5,3.585325729074253,3.5782606734140323,3.615292512671896,3.517861230617895,3.587662255713835,3.599171216622891,3.5988847826318406,3.6100860866092814,3.5227618603925195,3.6122396264407928,3.611037045627551,,,,,,,,,,,,,,,,
28.6,3.5829418247183087,3.5702947616544067,3.6169494678397416,3.518105851700183,3.582500968024544,3.5977374468432224,3.596809699154061,3.608639938889666,3.521273163503157,3.6083993361999656,3.6087076133741327,,,,,,,,,,,,,,,,
28.700000000000006,3.5802078472582983,3.562749282900666,3.6167835323634665,3.5180711797271567,3.5774615246190367,3.5965746103243066,3.5952845173936905,3.606933011079047,3.5188197931329466,3.6038214714863095,3.605579549556352,,,,,,,,,,,,,,,,
28.8,3.577286241792433,3.5558969141395784,3.6146757265247618,3.517885711236103,3.5728738628914813,3.5957746323713415,3.5943959108310652,3.604989981354162,3.515785498349728,3.5988372753915985,3.6017469048345094,,,,,,,,,,,,,,,,
28.9,3.574325406980845,3.549995677995424,3.6106206749358867,3.5176280350792015,3.569000250729357,3.59535330278494,3.594116059248801,3.6028501935503634,3.512579625584535,3.5937722255259925,3.5973380243739363,,,,,,,,,,,,,,,,
29.0,3.5714512421962867,3.5452941619784535,3.60476915200071,3.5173016027805617,3.565971016697456,3.5952480484870066,3.59433787261065,3.6005760579415766,3.5095709669996173,3.5889133919134903,3.5925301505533414,,,,,,,,,,,,,,,,
29.1,3.568755178699509,3.5420182631871864,3.597400412351032,3.5168277422433354,3.563784217918636,3.5953205579948078,3.594902430531772,3.59824103170166,3.507035068051709,3.584464640579594,3.5875574224353497,,,,,,,,,,,,,,,,
